,Landmark,ID017,ID019,ID021,ID023,ID024,ID032,ID036,ID037,ID038,ID041,Mean,St. deviation,SEM
13,14,2.00236155472513,3.79375302088461,5.682182435634561,5.0868132700638125,5.154196731270229,5.734037292647241,3.6483773922624567,2.9346626548820054,5.810213834919693,2.7678359997218576,4.261443418701161,1.4044853224585987,0.4441372559245209
14,15,15.201628405300516,21.056168808640365,7.00507752356184,6.72482961370273,13.768151054919281,12.551548658054989,15.53823835610306,14.490232459649976,13.80483495640951,15.91650087173685,13.605721070807911,4.216439391174718,1.3333552092165772
15,16,1.1818629362155264,2.3595693606180643,2.424645592658853,2.6940466805804806,3.1622776601683795,4.123105625617661,5.670372041817675,3.637890177904241,0.7351641941214516,2.042941778688542,2.8031876048390876,1.4385175779263675,0.45489920004360773
16,17,5.0886540460125635,6.681276508446054,6.095025707434819,6.376832153400081,7.068512374432119,10.666157395250021,6.8766090971776626,6.744508859957596,6.307173982034733,6.691483509438961,6.859623363358462,1.4478406910460502,0.4578474272777673
17,18,9.027735042633894,3.8872035658683997,5.460241396780092,10.582121807041235,15.684387141358123,2.161065496840054,4.860628445446939,7.0710678118654755,9.978101021737565,9.29034697279924,7.800289870237101,3.9458787059236315,1.2477964081476414
18,19,10.452272480183437,5.642042844775027,4.963386352243049,8.684612829596963,9.478955201707425,3.5944594710316315,2.7468163389640683,2.7708637552960464,8.595864638818428,5.916079783099616,6.28453536957157,2.849343177219714,0.9010414275475093
19,20,3.386797897719915,12.082561038538145,8.665045170828597,6.798309634673092,6.560377180683631,6.67785519459654,5.005986190110128,5.197114584074503,2.870220493354715,6.484813027374028,6.37290804119533,2.6375977307843566,0.8340816380570182
20,21,10.239154153433653,15.476720870032166,10.80595183412006,13.230659364605465,15.434017263463508,15.89423275777672,9.571228675951042,13.570993884015987,9.930256794262682,15.529327094243346,12.968254269190462,2.5995242778688223,0.8220417550969915
21,22,2.4185718504767206,2.7892254109970622,1.0625,2.456920497967576,4.976845450157695,2.7618114739224335,1.666796869914125,2.4409697526461436,4.501198697606581,3.300666599340205,2.837550660302854,1.1816195750475884,0.37366091849906424
22,23,9.87013176881579,6.728424881715539,8.366600265340756,6.782329983125268,6.412709050802338,8.246656712800368,7.00780947080275,7.059202678027096,8.624320625417402,5.396798358837534,7.4494983795684835,1.3045731768686957,0.4125422613266768
23,24,14.837166820211337,16.72246488284648,19.116519548082874,20.977685226146107,11.464951020682163,26.85511876723249,16.3726967060663,17.404444036407487,12.825845044974075,17.710837077902347,17.428772913055166,4.33927953840301,1.3722006745517594
24,25,6.924575872828614,7.268574821159628,13.782012826543895,,,7.49511559700716,9.322037900856229,9.219544457292887,7.030686705831462,7.580319758232553,8.577858492469053,2.3008541766636736,0.8134747954201371
25,26,5.8400193832851555,8.581520844232672,6.351288624169114,5.93999611744287,8.232247872858025,8.9001851890223,4.747119904983478,1.4798927814635907,9.283271962082937,5.287168642017639,6.464271132155778,2.388501548083435,0.7553105086781836
26,27,5.139125630386758,7.539630014877789,3.0,4.177760907517098,,12.057819183426487,8.391395009417772,8.35931315022295,7.5024885600427895,5.4703747586431275,6.84865635717053,2.7265004749762056,0.9088334916587352
