1009
967
885
949
840
1016
21
665
538
459
900
848
876
916
336
117
125
357
832
62
158
911
384
710
901
93
229
705
794
798
1131
1116
933
1076
413
948
841
641
506
658
633
482
808
917
237
717
813
925
792
932
570
522
858
586
514
380
388
396
697
871
29
389
245
261
270
293
277
253
285
627
960
744
752
326
812
85
850
866
78
1123
553
499
650
490
404
410
373
728
983
776
956
579
964
1108
971
979
986
784
6
924
1036
1012
1003
994
190
198
1019
1028
896
1092
14
86
365
1000
760
142
102
109
134
309
317
877
1051
1060
1043
863
397
221
736
855
205
213
941
991
768
884
892
908
940
1099
466
530
603
745
420
737
428
436
618
443
449
713
474
37
301
824
54
405
174
349
817
825
833
166
341
182
762
770
779
787
150
46
753
690
681
673
1068
722
1083
802
595
611
730
70
547
563
