1065
771
1132
612
82
90
99
7
867
123
881
860
868
875
883
891
890
899
915
923
398
122
105
114
987
280
880
283
898
931
1093
552
318
462
534
574
621
1117
679
137
130
147
162
604
146
238
350
358
354
386
207
607
112
560
96
101
720
711
1039
903
642
651
659
666
674
682
691
429
437
445
77
53
61
45
69
789
370
653
568
661
576
640
135
939
143
839
887
1048
372
83
136
106
203
235
955
963
307
395
1098
1107
852
859
938
970
978
154
161
177
169
995
1069
185
193
701
209
202
225
217
765
773
781
76
379
206
230
222
