512
528
645
912
10707
10706
10705
920
976
10710
10709
10708
984
10713
10712
10711
928
992
10716
10715
10714
1001
10719
10718
10717
1091
10722
10721
10720
936
10725
10724
10723
944
10728
10727
10726
951
10731
10730
10729
957
10734
10733
10732
968
10737
10736
10735
1073
1007
10674
10673
10672
1017
1056
10677
10676
10675
1064
10680
10679
10678
1025
10683
10682
10681
1033
10686
10685
10684
1041
10689
10688
10687
1049
10692
10691
10690
1144
1145
1143
519
989
91
846
