313
339
302
851
842
834
4
811
820
828
580
271
874
460
323
381
749
246
128
539
548
555
294
26
42
17
10
494
503
511
795
50
67
587
1100
215
531
628
634
706
1061
616
214
35
975
115
757
231
66
75
58
615
348
374
1052
165
12
100
197
591
872
