688
695
315
184
68
667
500
107
219
299
644
947
985
320
943
648
844
882
993
656
962
767
1021
1085
453
12993
12994
12995
12996
12997
12998
322
793
346
865
921
686
719
353
558
838
654
702
889
929
329
981
201
1047
1070
1038
1062
337
1030
113
1094
1128
478
510
345
878
657
950
974
1102
2
369
450
854
577
625
945
1026
361
1006
670
1086
1111
9
461
378
873
806
1035
1090
862
893
182305696
182305712
312782592
312782624
44
707
747
556
827
1054
1081
1057
36
180
148
187
638
662
677
897
1106
1010
1058
857
849
247
1011
527
600
678
252
156
243
1002
735
251
816
847
954
1005
1027
696
643
759
791
249
456
1018
959
755
990
1023
520
598
669
801
561
913
937
457
497
402
1074
905
1114
233
601
649
394
281
1066
401
433
1046
441
409
421
973
573
613
74
121
385
593
821
721
778
33
305
425
750
269
869
902
377
393
533
805
41
501
565
257
469
31
572
1053
739
179
227
39
935
211
1015
919
927
48
588
296
772
810
819
972
171
195
304
363
84
132
714
264
492
352
476
516
723
448
412
630
440
488
731
484
524
582
620
910
738
746
969
288
1125
608
680
95
104
996
328
1101
783
831
111
120
163
344
314
355
119
704
694
800
675
699
254
894
671
965
774
906
279
879
442
434
545
610
274
330
886
542
606
430
687
590
622
22
532
241
635
683
308
340
541
97
1127
234
289
729
786
922
335
368
540
692
888
895
836
427
988
977
1045
312782560
312782656
698
507
212
220
228
236
244
151
188
196
204
159
167
175
183
191
199
160
168
589
597
297
1034
1042
1050
1059
605
306
1067
1075
1082
814
496
535
360
646
267
961
152
276
284
291
619
392
260
268
1139
631
639
192
200
208
647
655
584
376
216
224
232
663
592
383
240
248
256
788
400
408
416
424
566
517
1140
1141
1142
1089
1080
375
382
391
399
407
415
423
431
438
446
454
463
471
479
486
495
504
726
10703
10704
632
10702
734
742
751
758
766
775
782
790
799
807
815
823
982
19
822
909
918
1121
20
999
715
764
52
92
312
139
387
28
60
926
526
543
468
508
664
712
727
550
743
934
259
324
371
419
1133
843
10693
10694
10695
1037
10696
10697
10698
1084
10699
10700
10701
502
509
829
845
837
518
853
870
861
703
16
583
942
952
966
131
295
303
311
451
319
327
334
780
